X[mm],Y[mm],Z[mm],Strain-global frame: Exx,Strain-global frame: Eyy
1.60384719298999,2.28894593804883,-0.0267743765143109,-2.7e-05,-2e-05
-0.320287548750898,-1.63695784949284,-0.0234243027852585,-4.1e-05,-3.6e-05
-1.28615343190423,-3.27436410808977,-0.0213319604444564,-3.3e-05,-3e-05
1.92724034751354,2.61687543474439,-0.0321456357895045,-2.5e-05,-3e-05
0.633413033046832,1.30824343364697,-0.0427727912077671,-2.6e-05,-2e-05
4.80640865792752,9.14790631797867,-0.0048342878982907,-4.4e-05,-9e-06
0.962932867821852,0.980385632973096,-0.0240009755568735,-1.8e-05,-1.8e-05
1.28083307935514,1.96198455049838,-0.0284986296426837,-1.5e-05,-2.1e-05
-4.50332222574551,-9.50713700420167,0.0079631851334056,-3e-05,6e-06
-2.55860793247596,-7.53732592583797,0.0017564021280236,-2.3e-05,7e-06
-2.56101764246853,-7.20891571084796,-0.0014562764216634,-2.8e-05,8e-06
-4.16706117981812,-10.8195953469747,0.0036351450826259,-5.4e-05,-5e-06
-3.86024120128368,-8.19163304006754,-0.0102783849179104,-3.8e-05,2e-06
0.318807997844708,-0.0005823221978147,-0.0264689847670638,-3.1e-05,-1.9e-05
3.52750179745066,6.21111008871384,-0.0205349023781309,-3e-05,-2.5e-05
-5.14076544344032,-11.8054077909077,0.0124362731251608,-5.9e-05,-7.1e-05
-4.82126487447175,-10.8178655496846,0.0013654716959195,-6.1e-05,-1e-05
0.313065671378162,0.653047348498809,-0.0275977526971474,-2.5e-05,-1.3e-05
-4.82592514033567,-10.162892744544,0.0056564878817653,-3.7e-05,3e-06
0.630754363085714,1.63482647023326,-0.0361492335264302,-2.4e-05,-2.2e-05
2.24587781531316,3.59637230933039,-0.0227421445940763,-3.2e-05,-2.9e-05
-3.52836301207582,-8.84820762135505,-0.0053032033248428,-3.4e-05,3e-06
4.16938667915342,7.51570586895985,-0.0048640521330298,-2.3e-05,-1.7e-05
-1.93320968750545,-3.93033037605292,-0.0156526913650623,-2.1e-05,-1.7e-05
-5.14272854789259,-11.4767808361375,0.0082761369075683,-4.8e-05,-6.7e-05
-3.20893705748805,-7.86375179870524,-0.0104211930798215,-2.8e-05,-1e-06
-3.8529317732457,-9.17751739259479,-0.0010376975277495,-3.8e-05,-8e-06
-3.52563932878441,-9.17782062812659,0.0017637359045465,-3.3e-05,-1e-05
3.84779375825085,6.86478573002971,-0.0210991560759908,-3.3e-05,-1.8e-05
-4.1727922879663,-10.1623266074567,0.0008573982312327,-4.4e-05,6e-06
5.12123259548026,10.4519089818087,0.0018853163031735,-2.4e-05,-5e-06
-2.89824628744725,-5.89691466934811,-0.0104031340545134,-2.8e-05,-1.6e-05
-4.50590631424785,-9.17687985089529,-0.0052373716121678,-3e-05,-9e-06
1.92483322360416,2.94359615737271,-0.0281459343794381,-2.5e-05,-3.3e-05
-2.24530263076158,-5.89581019203051,-0.0150356022650726,-2.4e-05,-6e-06
4.8039727919077,9.4734098521111,0.0032027831438199,-4.8e-05,2e-06
-0.964789710856937,-2.61946390191507,-0.0197377271845198,-4.1e-05,-2.7e-05
4.48642142400671,8.49542345793284,-0.0040477058441297,-3.4e-05,-9e-06
-5.14948880085749,-10.4905222620978,0.0044757764877658,-3.9e-05,-1.8e-05
-0.64668796912547,-1.63741402310109,-0.024679048015571,-3.9e-05,-3.6e-05
-1.93116532853303,-4.25825550892642,-0.0144518049660292,-1.9e-05,-2e-05
-4.49778438278001,-10.4898058327382,-0.0061635831376065,-3.5e-05,-6e-06
-0.643840887029164,-1.96550545654072,-0.0182138417189321,-3.9e-05,-4.3e-05
-4.82807994299712,-9.8338878741498,-0.0015002926950273,-3.1e-05,9e-06
-2.23990681345023,-6.55133235002766,-0.0151867648465327,-3e-05,7e-06
-1.6149576888468,-2.9490007874874,-0.0139139396663381,-2.6e-05,-3e-05
-3.2167847665973,-6.88012169823182,-0.0148572623497216,-3.7e-05,-6e-06
-1.30531534318089,-0.984299239321537,-0.0248641484089376,-3.6e-05,-1e-05
2.88389763849719,5.23020040663594,-0.0227534482494889,-3.5e-05,-3.2e-05
-4.17029148133937,-10.4911615741855,0.0035765053564205,-4.4e-05,-4e-06
-0.002614407246444,-0.655687972828872,-0.0257051145039213,-2.7e-05,-2.4e-05
-1.61323864019721,-3.27490841781122,-0.0179549675925728,-2.7e-05,-2.5e-05
-0.0086686161717146,-0.0006819483221676,-0.0270669039936706,-2.4e-05,-1.8e-05
0.628701388160653,1.96075292941042,-0.0279363803281854,-1.7e-05,-1.5e-05
1.60159667220631,2.61555483856989,-0.0236806040462625,-2.6e-05,-2.1e-05
0.960302857885491,1.30801645695266,-0.0278049863618435,-2.1e-05,-1.9e-05
3.52377605717166,6.53763057625751,-0.0294219483722031,-3.3e-05,-1.9e-05
5.11878408611532,10.7781998844463,0.0115004640553025,-2.1e-05,-1.8e-05
4.80124132670606,9.79935805536651,0.0041325748302938,-4.4e-05,7e-06
0.619540944153201,2.94085574713164,-0.0317826799354179,-1.8e-05,-2.3e-05
2.56315451685653,4.57726913478876,-0.0254868275421245,-3.6e-05,-3.7e-05
-2.88967339505651,-6.88074899326365,-0.0049445422914686,-3.5e-05,-4e-06
-1.29433957432284,-2.2928846395968,-0.0201002130514212,-3.8e-05,-2.8e-05
-3.53801720440414,-7.53657647396152,-0.0071481325701938,-2.1e-05,4e-06
0.299072134334306,2.2874330528323,-0.0344779307820886,-1.8e-05,-1.1e-05
-4.50000157802738,-10.1620355427782,0.0027941604661236,-3.2e-05,6e-06
-0.972798114626226,-1.63831282217419,-0.0242152525663073,-4e-05,-2.7e-05
-2.56558996252461,-6.55270486882046,-0.0053051574714118,-3.3e-05,0.0
-0.970688513290565,-1.96461401367717,-0.025938216598604,-4.1e-05,-3.3e-05
2.24223171800963,3.9239962578371,-0.0317118648280825,-3.2e-05,-3.1e-05
3.84525431435676,7.19064337407983,-0.0178959403716021,-3.3e-05,-1.8e-05
3.20446296431809,5.88439811629537,-0.0192763169308705,-3.1e-05,-3.8e-05
-4.82350253611596,-10.4908428645083,0.0070432992740165,-4.5e-05,-1.2e-05
-2.56338930042371,-6.88037457529661,-0.0091763439876899,-3.5e-05,-2e-06
-2.89985521828168,-5.56924488950306,-0.0040938174788607,-2.1e-05,-2.4e-05
5.11558001884148,11.1033187541995,0.0136847263099185,-1.8e-05,-1.3e-05
-1.61773476246517,-2.62055656381794,-0.0232295414198802,-3.1e-05,-2.2e-05
-5.15250965064,-10.1615285731508,-0.0006353318886453,-2.8e-05,1e-06
-0.0116194487923167,0.325933930997152,-0.030634370955795,-1.9e-05,-1.6e-05
-0.328447514550028,-0.656374620841888,-0.0226320639363848,-3.3e-05,-2.8e-05
-3.21905272373116,-6.55138096664039,-0.0161826132593887,-3.6e-05,-2e-06
-4.17483232110018,-9.83355065714136,-0.0065125920087894,-4.3e-05,1.5e-05
-5.14429967964127,-11.1485592538445,0.0042211306780473,-5.2e-05,-4.9e-05
-4.50864273516527,-8.84926386571249,-0.0040458194005168,-3.2e-05,1.1e-05
2.56033699894902,4.90387143099976,-0.0267106778247808,-3.6e-05,-3.5e-05
-3.53046568401965,-8.52056047663276,-0.0039611122049336,-3.7e-05,3e-06
4.48418098942332,8.82095609060586,0.0054268999726332,-3.2e-05,-1e-05
-3.21131731610476,-7.53582749748106,-0.012900304777304,-2.3e-05,5e-06
4.16626835449781,7.84230949363561,-0.0030409778593707,-1.7e-05,-1.2e-05
1.27749231128519,2.28880783828029,-0.0322870313246995,-1.6e-05,-1.8e-05
0.957464848382948,1.63491902969906,-0.0283757132964979,-2e-05,-2.3e-05
0.310463528410633,0.979674663349911,-0.0240703946906251,-2.2e-05,-1.6e-05
-3.86311861958844,-7.86387982286912,-0.0126418366730832,-3.2e-05,-3e-06
2.88101844097322,5.55710778193263,-0.0198574832759846,-3.3e-05,-3.6e-05
-0.0218170711588392,1.63311576081327,-0.0328837585176416,-2e-05,-2.2e-05
-3.85512953305046,-8.84922388361425,-0.0042774208507125,-4e-05,7e-06
-0.323287688725987,-1.30927820692103,-0.0297450273205868,-3.5e-05,-3.5e-05
3.20158255841952,6.20984094106767,-0.0149329062080596,-3.3e-05,-2.5e-05
-0.652509569644515,-0.982431636494027,-0.0316226134503381,-3.6e-05,-1.8e-05
-5.15479170563299,-9.83274273520334,-0.0089235248015597,-1.9e-05,5e-06
-5.15706969203443,-9.5052518078353,-0.0004828839970514,-1.5e-05,0.0
-1.30754338045297,-0.657463475144141,-0.0205702801087568,-3.2e-05,-1.7e-05
4.79821618794452,10.1247867796891,0.0058592988432337,-3.8e-05,9e-06
-4.82993417496131,-9.50540453514544,0.001988367314027,-2.8e-05,2e-06
0.296890541771109,2.6134334335974,-0.0273036426547151,-2e-05,-1.4e-05
-3.53309145323525,-8.19278312002722,-0.0036304587969198,-3.2e-05,-1e-06
5.11285198579382,11.4285334306938,0.0165221229278245,-1.6e-05,-1.5e-05
3.84300210988901,7.5159003260652,-0.008900793333396,-2.7e-05,-1.8e-05
-4.51121113658458,-8.52117185144242,-0.0019716823699695,-3.9e-05,7e-06
-1.29685485411858,-1.96574806085209,-0.0204138059676779,-3.8e-05,-3.1e-05
-2.9029329896027,-5.24026161681573,-0.019057316698138,-2e-05,-2.4e-05
-4.17643203035747,-9.50566904539961,-0.002566432546871,-4.3e-05,1e-05
1.92256576058246,3.26921568791884,-0.0199784018598166,-2.5e-05,-3.5e-05
-0.976179898834918,-1.31020060555945,-0.0295225157081518,-3.4e-05,-2.7e-05
4.48100575228488,9.14659020068633,0.0075846612770647,-3.6e-05,-1.6e-05
-2.2577141795181,-4.25877374039482,-0.0143785907900451,-2e-05,-2.7e-05
0.625008078585349,2.28719174155277,-0.0322774781373028,-1.6e-05,-1.2e-05
-1.93621825575096,-3.60265306924098,-0.0213489031469294,-2.2e-05,-1.5e-05
-3.54024350591709,-7.20893191680399,0.000583747693156,-2.7e-05,-1e-06
-0.649524560141106,-1.30954654183788,-0.0282326804970126,-3.4e-05,-3.5e-05
-0.331538073849455,-0.328313803798949,-0.0264106505005657,-3.2e-05,-2.8e-05
-2.57659540775171,-5.24060544954368,-0.0167448961162791,-2.2e-05,-2.4e-05
-0.0140064799271329,0.653097627705094,-0.0346794358000011,-1.9e-05,-1.3e-05
2.5579059593512,5.22953543520543,-0.0252330974822144,-3.4e-05,-3.1e-05
-3.85748021581452,-8.52147407330846,-0.0061045363281095,-4.4e-05,7e-06
0.616770119703336,3.26727385321185,-0.0348167297335067,-1.6e-05,-2.7e-05
2.23935802909605,4.2507190055539,-0.032008455931873,-3.3e-05,-3.5e-05
4.16395613536609,8.16789443320603,0.0035998774221184,-1.8e-05,-9e-06
-4.8347871664526,-8.84964040346433,-0.0016016023724887,-2.3e-05,1.5e-05
-3.86564222223051,-7.53557778842726,-0.0110958376538406,-2.5e-05,6e-06
3.52131216505135,6.86316113832992,-0.0258762524987333,-3.2e-05,-1.7e-05
-4.18139530256389,-8.84926218668099,-0.0013510481530261,-4.7e-05,1.1e-05
-1.9443173514381,-2.62094269152149,-0.0208177673246155,-3.2e-05,-2.5e-05
-2.89235097274781,-6.55260912644578,-0.0081311340485399,-3.4e-05,0.0
-3.21411076617164,-7.20748193873668,-0.0122259744957205,-3e-05,3e-06
-3.22139152706906,-6.22462144107323,-0.0104493877472009,-3.2e-05,-1.3e-05
4.79527095353652,10.4499660098995,0.0088519138971605,-3e-05,-3e-06
1.2750878570787,2.6159405676207,-0.0284339723559697,-1.7e-05,-1.9e-05
-4.50159540896723,-9.83382601500372,-0.0048944554434911,-2.8e-05,1.3e-05
-2.56848333051769,-6.22512798332544,-0.0055624937283482,-3e-05,-1.1e-05
-1.62522932284506,-1.64015005024739,-0.0170040720324209,-3.4e-05,-1.9e-05
5.10961835286658,11.7536045161258,0.0178857978854126,-1.7e-05,-3e-05
-1.62009274794821,-2.29355563976925,-0.0168894335810137,-3.4e-05,-2.3e-05
-0.98492968702616,-0.329459954931835,-0.0384357256351677,-2.9e-05,-2e-05
-4.5130161875584,-8.19168453318825,-0.0050197548569599,-3e-05,0.0
-0.34191317794826,0.978421341086658,-0.0255410227961761,-2.2e-05,-2.2e-05
-2.25989598951409,-3.93112434931292,-0.0145276878816389,-2.1e-05,-2.3e-05
-1.93938164639105,-3.27448890988362,-0.0237576012433465,-2.5e-05,-2.4e-05
3.83948283743201,7.84184510383289,-0.009458475015208,-2.2e-05,-1.6e-05
0.954887924631191,1.96102037283485,-0.0249626063658752,-1.6e-05,-1.5e-05
-5.15904907878679,-9.17623073345294,-0.0006802294124099,-1e-05,-2e-06
1.59889527028924,2.94250681533489,-0.0241820519775615,-2.5e-05,-2.5e-05
-4.18427146124493,-8.52045640162907,-0.0072477147981544,-5.2e-05,9e-06
4.47805097330952,9.47219298064143,0.0078941377107071,-3.9e-05,-5e-06
-5.17487919038033,-6.88081231613001,-0.0084927081241517,-2.1e-05,-1.2e-05
2.87835242710038,5.88232677658439,-0.0163580097996032,-2.9e-05,-3.7e-05
-4.83700964059814,-8.5217738851033,0.0037444804809752,-3.2e-05,5e-06
-2.92597584092822,-2.29494775093386,-0.019636068865168,-3.1e-05,-2.2e-05
0.307703956077656,1.30577659667017,-0.0212142928775165,-2.4e-05,-1.5e-05
-3.87004397129276,-6.88046919835613,-0.0067395627609698,-3.9e-05,-8e-06
0.614314248624858,3.59357782372745,-0.0306477656326365,-2e-05,-2.1e-05
5.1062082819315,12.0795995157486,0.0137747329799254,-1.6e-05,-2.9e-05
-4.8327213069193,-9.17539275009673,-0.0091889056203626,-2.4e-05,-6e-06
-1.3101253032515,-0.330773378375071,-0.0241884824670819,-3e-05,-1.7e-05
2.55460047883841,5.55642858135231,-0.0285571561913116,-3.2e-05,-3.4e-05
4.16108298640057,8.49305911745027,0.0035648739674343,-1.5e-05,-1.2e-05
-0.979207581990998,-0.983080550407955,-0.0325218445511837,-3.5e-05,-1.2e-05
-0.655035359550642,-0.655627340844532,-0.0282967923372439,-3.3e-05,-2.4e-05
0.29401048259988,2.94009386192329,-0.0255861028521736,-2e-05,-2.2e-05
-4.51513013178598,-7.86501034230778,-0.003267147852739,-1.6e-05,-1.1e-05
-2.9054935986745,-4.91252424778012,-0.0211754982931325,-2.1e-05,-2.9e-05
-4.17887930943535,-9.17710110395054,-0.0020818325290292,-4.5e-05,-7e-06
-5.17751687786139,-6.55282777977,-0.0077958831489013,-1.5e-05,-4e-06
-3.53581572125865,-7.86462564382931,-0.0056689755098204,-2.6e-05,-3e-06
-5.16108657419437,-8.84997711529414,-0.0006599666112947,-1.4e-05,2.4e-05
-0.0160680344235971,0.979745995967541,-0.0297800997327613,-1.8e-05,-1.5e-05
-3.22681653503473,-5.56868937643075,-0.0159726425309259,-1.9e-05,-2.3e-05
1.91975235441917,3.59569028149092,-0.0194416495060636,-3e-05,-2.9e-05
-1.29871633336464,-1.6399197331392,-0.0170779140653963,-3.8e-05,-2.3e-05
-3.86778158465176,-7.20781251077042,-0.015543817668231,-3e-05,-1e-06
3.83720554566392,8.16740583298654,-0.0024095538943242,-2.1e-05,-1.4e-05
-0.333816357384134,-0.0014516660569583,-0.0250580405094638,-2.8e-05,-2.4e-05
-1.6277987569464,-1.31163114125735,-0.0218028032945199,-3.3e-05,-2.1e-05
-2.24688617398758,-5.56942533021945,-0.0066992761820756,-1.9e-05,-1.5e-05
4.79259157347784,10.7760664243038,0.0119282979752597,-2.9e-05,-1.1e-05
-1.94723665116322,-2.29359950424435,-0.0212071088554353,-3.4e-05,-2.5e-05
0.622498499498228,2.61387371089992,-0.0297911533833144,-1.9e-05,-1.6e-05
-3.22423587024961,-5.89702049001605,-0.0111861090401248,-2.9e-05,-1.6e-05
0.304757171502455,1.63332886987819,-0.0257203317476637,-2.4e-05,-2e-05
-0.987463815029226,-0.0027718564264915,-0.0330940080127675,-2.5e-05,-2e-05
1.27224761850609,2.94140785293014,-0.0319427627862297,-1.6e-05,-2.3e-05
3.51919285332631,7.18815795791747,-0.011045307642803,-3.3e-05,-1.8e-05
-4.18670940725204,-8.19127266417625,-0.0111690103396427,-4.3e-05,4e-06
-2.57898154594114,-4.91334937182873,-0.0139632445922757,-2.3e-05,-3e-05
-2.26338732739159,-3.60293875103107,-0.0278343698560093,-2.2e-05,-2e-05
-4.83863543000675,-8.19337356735322,0.0030719530556098,-2.3e-05,-5e-06
