File;TimeStamp;General Channel [V]; General Channel [V];K-Type TC [V]; K-Type TC [degC];K-Type TC 2 [V]; K-Type TC 2 [degC];K-Type TC 3 [V]; K-Type TC 3 [degC];K-Type TC 4 [V]; K-Type TC 4 [degC];K-Type TC 5 [V]; K-Type TC 5 [degC];K-Type TC 6 [V]; K-Type TC 6 [degC];K-Type TC 7 [V]; K-Type TC 7 [degC]
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0219_0.tiff;818.587599;0.0116300589817798;0.0116300589817798;0.0146167416683878;354.89924925822;0.00576902767056392;140.073871159746;0.00689913180286478;167.513167634733;3.67229174911152;89164.4399541879;0.0145523686481934;353.336251357747;0.00872303404170478;211.798108148161;0.000697864190808784;16.9443698890761
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0220_0.tiff;819.188105;0.0117230422331716;0.0117230422331716;0.0147597928243752;358.37257792594;0.0058262481329589;141.463202626834;0.00709225086344784;172.202161336155;3.65242909610266;88682.1682686749;0.0146167416683878;354.89924925822;0.00875879683070164;212.666440315091;0.00074077953760502;17.986368489392
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0221_0.tiff;819.789899;0.0116443640973785;0.0116443640973785;0.0146668095729834;356.114914291922;0.00583340069075827;141.63686906022;0.00705648807445097;171.333829169225;3.66346549278709;88950.1355753895;0.014716877477579;357.330579325624;0.00876594938850101;212.840106748477;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0222_0.tiff;820.391052;0.0117158896753722;0.0117158896753722;0.0145809788793909;354.030917091291;0.00575472255496517;139.726538292974;0.00699926761205599;169.944497702137;3.65476082994526;88738.7835259588;0.0147812504977733;358.893577226098;0.00880886473529725;213.882105348793;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0223_0.tiff;820.993049;0.0117659575799678;0.0117659575799678;0.0147597928243752;358.37257792594;0.00591923138435074;143.720866260852;0.00702072528545411;170.465497002295;3.64834498559922;88583.0047352116;0.0147884030555727;359.067243659484;0.00893045821788658;216.834434716355;0.000640643728413804;15.5550384219881
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0224_0.tiff;821.594431;0.0118732459469584;0.0118732459469584;0.0147526402665758;358.198911492554;0.0058763160375545;142.678867660536;0.00695635226525976;168.902499101821;3.65941714507265;88851.8403740931;0.0148384709601683;360.282908693186;0.00888754287109035;215.792436116039;0.00074077953760502;17.986368489392
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0225_0.tiff;822.195151;0.0118088729267641;0.0118088729267641;0.0147597928243752;358.37257792594;0.00592638394215011;143.894532694238;0.0071280136524447;173.070493503085;3.6543030662461;88727.6688742221;0.0147526402665758;358.198911492554;0.0089519158912847;217.355434016513;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0226_0.tiff;822.796306;0.0118374831579616;0.0118374831579616;0.0148456235179677;360.456575126572;0.00602651975134133;146.325862761642;0.00699211505425662;169.770831268751;3.6542816085727;88727.1478749219;0.0148742337491652;361.151240860116;0.00886608519769223;215.271436815881;0.000676406517410667;16.4233705889181
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0227_0.tiff;823.397883;0.0118446357157609;0.0118446357157609;0.0148456235179677;360.456575126572;0.00592638394215011;143.894532694238;0.00712086109464533;172.896827069699;3.65074109246201;88641.1829903959;0.014852776075767;360.630241559958;0.00890184798668909;216.139768982811;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0228_0.tiff;823.999706;0.0120162971029459;0.0120162971029459;0.0150101323473532;364.45090309445;0.00586916347975513;142.50520122715;0.00717092899924093;174.112492103401;3.66924475948899;89090.4580535654;0.0149314542115601;362.540572327204;0.00890900054448846;216.313435416197;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0229_0.tiff;824.600416;0.0119376189671528;0.0119376189671528;0.0149243016537608;362.366905893818;0.00594784161554823;144.415531994396;0.00714231876804344;173.417826369857;3.64159297103661;88419.0636220952;0.0149171490959614;362.193239460432;0.00899483123808093;218.397432616829;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0230_0.tiff;825.201347;0.0120091445451465;0.0120091445451465;0.0150029797895539;364.277236661064;0.00604082486694007;146.673195628414;0.0071280136524447;173.070493503085;3.65703534332546;88794.0094517755;0.0149243016537608;362.366905893818;0.00897337356468282;217.876433316671;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0231_0.tiff;825.802076;0.0119161612937547;0.0119161612937547;0.0150888104831463;366.361233861696;0.00605512998253882;147.020528495186;0.00719238667263905;174.633491403559;3.65756463260261;88806.8607678461;0.0149529118849583;363.061571627362;0.00899483123808093;218.397432616829;0.000819457673398118;19.896699256638
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0232_0.tiff;826.403023;0.0121092803543377;0.0121092803543377;0.0150387425785507;365.145568827994;0.00592638394215011;143.894532694238;0.00717808155704031;174.286158536787;3.65324448769179;88701.9662420809;0.0151102681565445;366.882233161854;0.0090806619316734;220.481429817461;0.000733626979805647;17.8127020560061
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0233_0.tiff;827.004381;0.0120663650075415;0.0120663650075415;0.0150673528097482;365.840234561538;0.005904926268752;143.37353339408;0.00705648807445097;171.333829169225;3.64988278552608;88620.3430183895;0.0150602002519488;365.666568128152;0.0090806619316734;220.481429817461;0.000669253959611294;16.2497041555321
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0234_0.tiff;827.506124;0.0120806701231402;0.0120806701231402;0.0150172849051526;364.624569527836;0.00596929928894635;144.936531294554;0.00699926761205599;169.944497702137;3.6473722377385;88559.386100271;0.0150673528097482;365.840234561538;0.00920940797206211;223.607425618409;0.000733626979805647;17.8127020560061
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0235_0.tiff;828.106878;0.0121092803543377;0.0121092803543377;0.0150745053675476;366.013900994924;0.0059549941733476;144.589198427782;0.00724960713503403;176.022822870647;3.64350985652684;88465.6062262426;0.0150387425785507;365.145568827994;0.00916649262526587;222.565427018093;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0236_0.tiff;828.708008;0.0121307380277358;0.0121307380277358;0.0150673528097482;365.840234561538;0.00600506207794321;145.804863461484;0.00707794574784909;171.854828469383;3.64780854376427;88569.9797527076;0.0151102681565445;366.882233161854;0.00919510285646336;223.260092751637;0.000776542326601882;18.854700656322
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0237_0.tiff;829.309611;0.0122451789525258;0.0122451789525258;0.0151531835033407;367.92423176217;0.0060336723091407;146.499529195028;0.00723530201943529;175.675490003875;3.64611338756581;88528.8208079951;0.0150387425785507;365.145568827994;0.00912357727846964;221.523428417777;0.000633491170614432;15.3813719886021
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0238_0.tiff;829.910308;0.0121951110479302;0.0121951110479302;0.0152247090813344;369.66089609603;0.00598360440454509;145.283864161326;0.00734974294422525;178.454152938051;3.64446829927196;88488.8775283163;0.0151603360611401;368.097898195556;0.00904489914267654;219.613097650531;0.000776542326601882;18.854700656322
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0239_0.tiff;830.511047;0.0121665008167327;0.0121665008167327;0.0151531835033407;367.92423176217;0.00607658765593694;147.541527795344;0.00721384434603717;175.154490703717;3.65837287163394;88826.4850748187;0.0151960988501369;368.966230362486;0.00920940797206211;223.607425618409;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0240_0.tiff;831.111135;0.0121951110479302;0.0121951110479302;0.01527477698593;370.876561129732;0.00604797742473945;146.8468620618;0.00722099690383654;175.328157137103;3.64573430200245;88519.6164870257;0.0153033872171275;371.571226863276;0.00911642472067027;221.349761984391;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0241_0.tiff;831.712493;0.0122022636057296;0.0122022636057296;0.0152461667547325;370.181895396188;0.00611950300273317;148.58352639566;0.00724960713503403;176.022822870647;3.64438962113617;88486.9671975491;0.01527477698593;370.876561129732;0.00932384889685207;226.386088552585;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0242_0.tiff;832.315138;0.0122952468571214;0.0122952468571214;0.015217556523535;369.487229662644;0.00606943509813756;147.367861361958;0.00709940342124721;172.375827769541;3.64848803675521;88586.4780638793;0.0152962346593281;371.39756042989;0.00927378099225646;225.170423518883;0.00076938976880251;18.681034222936
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0243_0.tiff;832.916623;0.012288094299322;0.012288094299322;0.0154535909309143;375.218221964382;0.00601221463574258;145.97852989487;0.00727821736623152;176.717488604191;3.64209365008257;88431.2202724322;0.0153677602373219;373.13422476375;0.00934530657025019;226.907087852743;0.000640643728413804;15.5550384219881
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0244_0.tiff;833.516614;0.012230873836927;0.012230873836927;0.0153248448905256;372.092226163434;0.00616241834952941;149.625524995976;0.00722814946163591;175.501823570489;3.65684222426487;88789.3204580741;0.0154178281419175;374.349889797452;0.00927378099225646;225.170423518883;0.000633491170614432;15.3813719886021
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0245_0.tiff;834.117967;0.0122737891837233;0.0122737891837233;0.0153391500061244;372.439559030206;0.00612665556053254;148.757192829046;0.00717092899924093;174.112492103401;3.62366866119138;87983.8555400299;0.0153033872171275;371.571226863276;0.00935245912804956;227.080754286129;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0246_0.tiff;834.719545;0.0122737891837233;0.0122737891837233;0.0152318616391338;369.834562529416;0.0061123504449338;148.409859962274;0.00732828527082713;177.933153637893;3.65148495847314;88659.244299468;0.01538921791072;373.655224063908;0.00940252703264517;228.296419319831;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0247_0.tiff;835.320285;0.0123667724351151;0.0123667724351151;0.0153105397749269;371.744893296662;0.00615526579173003;149.45185856259;0.00732828527082713;177.933153637893;3.64991854831508;88621.2113505565;0.015446438373115;375.044555530996;0.0093166963390527;226.212422119199;0.000819457673398118;19.896699256638
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0248_0.tiff;835.921421;0.0123381622039176;0.0123381622039176;0.0153677602373219;373.13422476375;0.00616241834952941;149.625524995976;0.00734259038642588;178.280486504665;3.64447545182976;88489.0511947497;0.01538921791072;373.655224063908;0.00938106935924705;227.775420019673;0.000597728381617569;14.5130398216722
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0249_0.tiff;836.523005;0.0123596198773158;0.0123596198773158;0.0154392858153156;374.87088909761;0.00615526579173003;149.45185856259;0.00727821736623152;176.717488604191;3.64459704531235;88492.0035241173;0.0153033872171275;371.571226863276;0.0093953744748458;228.122752886445;0.000862373020194353;20.9386978569539
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0250_0.tiff;837.124373;0.0123667724351151;0.0123667724351151;0.0154178281419175;374.349889797452;0.00619818113852627;150.493857162905;0.0072853699240309;176.891155037577;3.64615630291261;88529.8628065954;0.01538921791072;373.655224063908;0.00935245912804956;227.080754286129;0.00074077953760502;17.986368489392
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0251_0.tiff;837.726395;0.0124526031287076;0.0124526031287076;0.01538921791072;373.655224063908;0.00620533369632564;150.667523596291;0.00727821736623152;176.717488604191;3.6508912961758;88644.829985497;0.0154965062777106;376.260220564698;0.00955273074643199;231.943414420937;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0252_0.tiff;838.327323;0.0124526031287076;0.0124526031287076;0.0154965062777106;376.260220564698;0.00620533369632564;150.667523596291;0.00727821736623152;176.717488604191;3.64575575967585;88520.1374863258;0.0154392858153156;374.87088909761;0.00938822191704642;227.949086453059;0.000626338612815059;15.2077055552161
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0253_0.tiff;838.928494;0.0124883659177045;0.0124883659177045;0.0155036588355099;376.433886998084;0.00617672346512815;149.972857862748;0.0073354378286265;178.106820071279;3.65149926358874;88659.5916323348;0.0155966420869018;378.691550632102;0.00953127307303387;231.422415120779;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0254_0.tiff;839.529631;0.0124740608021057;0.0124740608021057;0.015446438373115;375.044555530996;0.00622679136972376;151.188522896449;0.00731398015522839;177.585820771121;3.64649247312918;88538.0251289646;0.0155608792979049;377.823218465172;0.00954557818863262;231.769747987551;0.000755084653203765;18.333701356164
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0255_0.tiff;840.130153;0.0125098235911026;0.0125098235911026;0.0155394216245068;377.302219165014;0.00622679136972376;151.188522896449;0.0073354378286265;178.106820071279;3.64308785561668;88455.3599066728;0.0156824727804943;380.775547832734;0.00949551028403701;230.554082953849;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0256_0.tiff;840.632100;0.0125312812645007;0.0125312812645007;0.0156180997602999;379.21254993226;0.00630546950551686;153.098853663695;0.0072853699240309;176.891155037577;3.64496182576012;88500.86051222;0.0154893537199112;376.086554131312;0.00953842563083325;231.596081554165;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0257_0.tiff;841.234102;0.0125598914956982;0.0125598914956982;0.0156109472025005;379.038883498874;0.00621963881192439;151.014856463063;0.00734974294422525;178.454152938051;3.64805888328724;88576.0580778761;0.015582336971303;378.34421776533;0.00964571399782383;234.201078054955;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0258_0.tiff;841.836281;0.0126457221892907;0.0126457221892907;0.015582336971303;378.34421776533;0.00621963881192439;151.014856463063;0.00732113271302776;177.759487204507;3.65707825867225;88795.0514503758;0.0156180997602999;379.21254993226;0.00953127307303387;231.422415120779;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0259_0.tiff;842.434915;0.0125241287067013;0.0125241287067013;0.0156109472025005;379.038883498874;0.0063197746211156;153.446186530467;0.00742126852221897;180.19081727191;3.64330958490846;88460.7435661078;0.0156538625492968;380.08088209919;0.00961710376662634;233.506412321411;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0260_0.tiff;843.036919;0.0126099594002938;0.0126099594002938;0.0156324048758987;379.559882799032;0.00629831694771749;152.925187230309;0.0073354378286265;178.106820071279;3.64338826304425;88462.6538968751;0.0156753202226949;380.601881399348;0.00960995120882697;233.332745888025;0.000676406517410667;16.4233705889181
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0261_0.tiff;843.638941;0.0125384338223001;0.0125384338223001;0.0157039304538924;381.296547132892;0.0063197746211156;153.446186530467;0.00739981084882086;179.669817971753;3.66514634386994;88990.9471872352;0.0157182355694911;381.643879999664;0.00963140888222509;233.853745188183;0.000633491170614432;15.3813719886021
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0262_0.tiff;844.239467;0.0125813491690963;0.0125813491690963;0.0156467099914974;379.907215665804;0.0062410964853225;151.535855763221;0.00727106480843215;176.543822170805;3.65403842160752;88721.2432161868;0.0156681676648955;380.428214965962;0.00975300236481442;236.806074555745;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0263_0.tiff;844.840374;0.0126028068424944;0.0126028068424944;0.015753998358488;382.512212166593;0.00632692717891498;153.619852963853;0.00739265829102148;179.496151538367;3.65514706806642;88748.1615133616;0.0155966420869018;378.691550632102;0.00963856144002446;234.027411621569;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0264_0.tiff;845.442841;0.0126814849782875;0.0126814849782875;0.0157182355694911;381.643879999664;0.00639130019910933;155.182850864327;0.00732828527082713;177.933153637893;3.65181397613191;88667.2329554038;0.0156824727804943;380.775547832734;0.00981737538500877;238.369072456218;0.000812305115598745;19.723032823252
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0265_0.tiff;846.045057;0.0126028068424944;0.0126028068424944;0.0156252523180993;379.386216365646;0.00631262206331623;153.272520097081;0.00745703131121584;181.05914943884;3.65930270414786;88849.0617111589;0.0157039304538924;381.296547132892;0.00971723957581756;235.937742388815;0.000783694884401255;19.028367089708
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0266_0.tiff;846.646204;0.0127029426516856;0.0127029426516856;0.0157182355694911;381.643879999664;0.00620533369632564;150.667523596291;0.00740696340662023;179.843484405138;3.63184403475607;88182.3562733901;0.0157611509162874;382.68587859998;0.00964571399782383;234.201078054955;0.000798;19.37569995648
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0267_0.tiff;847.246717;0.0127601631140806;0.0127601631140806;0.0157754560318861;383.033211466751;0.0062410964853225;151.535855763221;0.00743557363781772;180.538150138682;3.65204285798149;88672.7902812721;0.0157468458006886;382.338545733208;0.00973869724921568;236.458741688973;0.000697864190808784;16.9443698890761
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0268_0.tiff;847.847241;0.012710095209485;0.012710095209485;0.0157325406850899;381.991212866436;0.00644136810370494;156.398515898029;0.00746418386901521;181.232815872226;3.64488314762432;88498.9501814527;0.0157468458006886;382.338545733208;0.00971008701801819;235.764075955429;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0269_0.tiff;848.449242;0.0127172477672844;0.0127172477672844;0.0157754560318861;383.033211466751;0.00635553741011247;154.314518697397;0.0074141159644196;180.017150838524;3.64539097922808;88511.2804982231;0.0157611509162874;382.68587859998;0.00976015492261379;236.979740989131;0.000733626979805647;17.8127020560061
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0270_0.tiff;849.049338;0.0127315528828831;0.0127315528828831;0.0157826085896855;383.206877900137;0.00632692717891498;153.619852963853;0.00737120061762337;178.975152238209;3.63870333768566;88348.9023830072;0.0158898969566761;385.811874400927;0.00987459584740376;239.758403923306;0.000798;19.37569995648
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0271_0.tiff;849.650052;0.0127315528828831;0.0127315528828831;0.0157253881272905;381.81754643305;0.00641991043030682;155.877516597871;0.00742126852221897;180.19081727191;3.65363072581296;88711.3442294838;0.0158827443988767;385.638207967541;0.00985313817400564;239.237404623148;0.000783694884401255;19.028367089708
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0272_0.tiff;850.251631;0.0126957900938863;0.0126957900938863;0.0158326764942811;384.422542933839;0.00654865647069552;159.003512398819;0.00748564154241333;181.753815172384;3.65190695938331;88669.4906190378;0.0158040662630836;383.727877200295;0.00980307026941003;238.021739589446;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0273_0.tiff;850.851505;0.0127816207874787;0.0127816207874787;0.0159614225346698;387.548538734787;0.00652719879729741;158.482513098661;0.00746418386901521;181.232815872226;3.65100573710059;88647.6086484311;0.0158612867254786;385.117208667383;0.00997473165659497;242.18973399071;0.000812305115598745;19.723032823252
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0274_0.tiff;851.452883;0.0127601631140806;0.0127601631140806;0.0159185071878736;386.506540134471;0.00634123229451372;153.967185830625;0.00752855688920956;182.7958137727;3.65504693225723;88745.7301832942;0.0157969137052842;383.554210766909;0.00993181630979874;241.147735390394;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0275_0.tiff;852.053396;0.0128459938076731;0.0128459938076731;0.0158255239364817;384.248876500453;0.00636984252571121;154.661851564169;0.00746418386901521;181.232815872226;3.64524792807209;88507.8071695554;0.0159685750924692;387.722205168173;0.00990320607860125;240.45306965685;0.000712169306407529;17.2917027558481
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0276_0.tiff;852.654552;0.0128889091544693;0.0128889091544693;0.0158183713786823;384.075210067067;0.00642706298810619;156.051183031257;0.00758577735160454;184.185145239788;3.66080474128573;88885.5316621699;0.0159685750924692;387.722205168173;0.00984598561620627;239.063738189762;0.000633491170614432;15.3813719886021
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0277_0.tiff;853.255481;0.0128817565966699;0.0128817565966699;0.0158541341676792;384.943542233997;0.00641275787250745;155.703850164485;0.00744987875341646;180.885483005454;3.64906739393696;88600.5450449835;0.0159042020722748;386.159207267699;0.00984598561620627;239.063738189762;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0278_0.tiff;853.856226;0.0127244003250838;0.0127244003250838;0.0159328123034723;386.853873001243;0.00637699508351058;154.835517997555;0.00747133642681458;181.406482305612;3.66296481374114;88937.9789250525;0.0158183713786823;384.075210067067;0.00991751119419999;240.800402523622;0.000640643728413804;15.5550384219881
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0279_0.tiff;854.457587;0.0128817565966699;0.0128817565966699;0.0158755918410773;385.464541534155;0.00643421554590556;156.224849464643;0.00753570944700893;182.969480206086;3.66358708626968;88953.0879047571;0.0161044736906572;391.021867402507;0.01003195211899;243.579065457798;0.00074077953760502;17.986368489392
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0280_0.tiff;855.058931;0.0128388412498737;0.0128388412498737;0.0160544057860616;389.806202368805;0.00654150391289615;158.829845965433;0.00760008246720329;184.53247810656;3.6496753613499;88615.3066918213;0.0159542699768704;387.374872301401;0.0100605623501874;244.273731191342;0.000755084653203765;18.333701356164
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0281_0.tiff;855.659045;0.0128602989232718;0.0128602989232718;0.0160186429970648;388.937870201875;0.00646282577710305;156.919515198187;0.00749994665801207;182.101148039156;3.6417002594036;88421.668618596;0.0159614225346698;387.548538734787;0.0100104944455918;243.05806615764;0.000669253959611294;16.2497041555321
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0282_0.tiff;856.260206;0.0129103668278674;0.0129103668278674;0.0159185071878736;386.506540134471;0.00636984252571121;154.661851564169;0.00758577735160454;184.185145239788;3.65780066700999;88812.5917601478;0.0158970495144754;385.985540834313;0.0100176470033912;243.231732591026;0.000697864190808784;16.9443698890761
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0283_0.tiff;856.860919;0.0127959259030775;0.0127959259030775;0.0159900327658673;388.243204468331;0.00652004623949803;158.308846665275;0.0074927941002127;181.92748160577;3.64489030018212;88499.1238478861;0.016004337881466;388.590537335103;0.00998903677219372;242.537066857482;0.000647796286213177;15.7287048553741
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0284_0.tiff;857.462511;0.0129318245012656;0.0129318245012656;0.0159185071878736;386.506540134471;0.00649858856609992;157.787847365117;0.00756431967820642;183.66414593963;3.63896798232424;88355.3280410425;0.0159542699768704;387.374872301401;0.01003195211899;243.579065457798;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0285_0.tiff;858.063866;0.0128960617122687;0.0128960617122687;0.016004337881466;388.590537335103;0.00649143600830054;157.614180931731;0.00754286200480831;183.143146639472;3.6462778963952;88532.815135963;0.0159185071878736;386.506540134471;0.010110630254783;245.489396225044;0.000705016748608157;17.1180363224621
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0286_0.tiff;858.665678;0.0130534179838549;0.0130534179838549;0.016004337881466;388.590537335103;0.00646282577710305;156.919515198187;0.00753570944700893;182.969480206086;3.63679360475323;88302.5334452932;0.0160329481126635;389.285203068647;0.0100748674657862;244.621064058114;0.000755084653203765;18.333701356164
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0287_0.tiff;859.265950;0.0129103668278674;0.0129103668278674;0.0159614225346698;387.548538734787;0.00653435135509678;158.656179532047;0.00744987875341646;180.885483005454;3.67336463278142;89190.4899191958;0.015947117419071;387.201205868015;0.010110630254783;245.489396225044;0.00085522046239498;20.765031423568
